"astro-ph/0411283","Simon DeDeo","Simon DeDeo","Particle Dark Energy","8 pages, 5 figures; minor update with added refs; version appearing
  in Phys. Rev. D","Phys.Rev. D73 (2006) 043520","10.1103/PhysRevD.73.043520",,"astro-ph hep-ph hep-th",,"  We explore the physics of a gas of particles interacting with a condensate
that spontaneously breaks Lorentz invariance. The equation of state of this gas
varies from 1/3 to less than -1 and can lead to the observed cosmic
acceleration. The particles are always stable. In our particular class of
models these particles are fermions with a chiral coupling to the condensate.
They may behave as relativistic matter at early times, produce a brief period
where they dominate the expansion with w<0 today, and behave as matter at late
time. There are no small parameters in our models, which generically lead to
dark energy clustering and, depending on the choice of parameters, smoothing of
small scale power.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 18:04:10 GMT""},{""version"":""v2"",""created"":""Thu, 23 Feb 2006 21:31:48 GMT""}]","2009-11-10"
"hep-ph/0411169","John Gracey","J.A. Gracey","Two loop MSbar gluon pole mass from the LCO formalism","16 latex pages","Eur.Phys.J. C39 (2005) 61-69","10.1140/epjc/s2004-02082-1","LTH 642","hep-ph",,"  We compute the pole mass of the gluon in QCD from the local composite
operator formalism at two loops in the MSbar renormalization scheme. For
Yang-Mills theory an estimate of the mass at two loops is 2.13 Lambda_MSbar.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 14:45:11 GMT""}]","2009-11-10"
"hep-ph/0411170","Stephen King","O. J. Eyton-Williams and S. F. King","Inflationary Solution to the Strong CP and $\mu$ Problems","Version to appear in Physics Letters B. 14 pages","Phys.Lett. B610 (2005) 87-93","10.1016/j.physletb.2005.01.075",,"hep-ph",,"  We show that the vacuum expectation value of the inflaton at the Peccei-Quinn
axion scale can generate the supersymmetric Higgs mass $\mu$ term. This
provides an inflationary simultaneous solution to the strong CP problem and the
$\mu$ problem of the Minimal Supersymmetric Standard Model, and gives a
testable prediction for the $\mu$ parameter: $\mu^2 \approx (0.25-0.5)m_0^2$,
where $m_0$ is the soft Higgs scalar mass. Our model involves a very small
Yukawa coupling of order $10^{-10}$, which could originate from an
extra-dimensional scenario or type I string theory.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 15:11:36 GMT""},{""version"":""v2"",""created"":""Fri, 26 Nov 2004 16:07:08 GMT""},{""version"":""v3"",""created"":""Wed, 9 Feb 2005 11:51:25 GMT""}]","2009-11-10"
"hep-ph/0411171","Matthias Neubert","M. Beneke (RWTH Aachen), G. Buchalla (LMU Munich), M. Neubert (Cornell
  U. & IAS, Princeton), and C.T. Sachrajda (U. Southampton)","Comment on ``B->M_1 M_2: Factorization, charming penguins, strong
  phases, and polarization''","Comment on hep-ph/0401188 by Bauer, Pirjol, Rothstein and Stewart; 4
  pages","Phys.Rev.D72:098501,2005","10.1103/PhysRevD.72.098501","CLNS-04/1891, LMU-15/04, PITHA-04/17, SHEP-04/37","hep-ph hep-ex",,"  We show that the factorization formula for non-leptonic B decays to two light
flavor non-singlet mesons derived by Bauer et al. in the context of
soft-collinear effective theory is equivalent to the corresponding formula in
the QCD factorization approach. The apparent numerical differences in the
analysis of B->pi+pi data performed by these authors, as compared to previous
QCD factorization analyses, can largely be attributed to the neglect of known
perturbative and power corrections.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 15:53:00 GMT""}]","2009-10-09"
"hep-th/0411112","Alexei Kotov","Alexei Kotov, Peter Schaller, Thomas Strobl","Dirac Sigma Models","28 pages, Latex","Commun.Math.Phys. 260 (2005) 455-480","10.1007/s00220-005-1416-4","FSU-TPI-08/04","hep-th math.DG",,"  We introduce a new topological sigma model, whose fields are bundle maps from
the tangent bundle of a 2-dimensional world-sheet to a Dirac subbundle of an
exact Courant algebroid over a target manifold. It generalizes simultaneously
the (twisted) Poisson sigma model as well as the G/G-WZW model. The equations
of motion are satisfied, iff the corresponding classical field is a Lie
algebroid morphism. The Dirac Sigma Model has an inherently topological part as
well as a kinetic term which uses a metric on worldsheet and target. The latter
contribution serves as a kind of regulator for the theory, while at least
classically the gauge invariant content turns out to be independent of any
additional structure. In the (twisted) Poisson case one may drop the kinetic
term altogether, obtaining the WZ-Poisson sigma model; in general, however, it
is compulsory for establishing the morphism property.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 17:35:04 GMT""}]","2009-11-10"
"hep-th/0411118","Alon Faraggi","Alon E. Faraggi","Self-duality and vacuum selection","40 pages. Standard Latex. 1 figure",,"10.1142/S0217751X04021068","OUTP-04-21P","hep-th hep-ph",,"  I propose that self-duality in quantum phase-space provides the criteria for
the selection of the quantum gravity vacuum. The evidence for this assertion
arises from two independent considerations. The first is the phenomenological
success of the free fermionic heterotic-string models, which are constructed in
the vicinity of the self-dual point under T-duality. The relation between the
free fermionic models and the underlying Z2 X Z2 toroidal orbifolds is
discussed. Recent analysis revealed that the Z2 X Z2 free fermionic orbifolds
utilize an asymmetric shift in the reduction to three generations, which
indicates that the untwisted geometrical moduli are fixed near the self-dual
point. The second consideration arises from the recent formulation of quantum
mechanics from an equivalence postulate and its relation to phase-space
duality. In this context it is demonstrated that the trivial state, with
V(q)=E=0, is identified with the self-dual state under phase-space duality.
These observations suggest a more general mathematical principle in operation.
In physical systems that exhibit a duality structure, the self-dual states
under the given duality transformations correspond to critical points.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 16:06:30 GMT""}]","2009-11-10"
"hep-th/0411119","Martin Schnabl","Daniel Z. Freedman, Gary W. Gibbons, Martin Schnabl","Matrix Cosmology","17 pages. Slightly extended version of the talk given by G. W.
  Gibbons at the Mitchell Institute Conference on Cosmology; v2: references
  added","AIP Conf.Proc.743:286-297,2005","10.1063/1.1848334","MIT-CTP-3557, DAMTP-2004-123, CERN-PH-TH/2004-218","hep-th astro-ph gr-qc",,"  Some speculative preliminary ideas relating matrix theory and cosmology are
discussed.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 18:28:16 GMT""},{""version"":""v2"",""created"":""Fri, 17 Dec 2004 14:51:52 GMT""}]","2009-10-07"
"hep-th/0411120","David R. Morrison","David R. Morrison","TASI Lectures on Compatification and Duality","67 pages; lectures at TASI 99",,,"DUKE-CGTP-01-10, IASSNS-HEP-00/52, NSF-ITP-01-68","hep-th",,"  We describe the moduli spaces of theories with 32 or 16 supercharges, from
several points of view. Included is a review of backgrounds with D-branes
(including type I' vacua and F-theory), a discussion of holonomy of Riemannian
metrics, and an introduction to the relevant portions of algebraic geometry.
The case of K3 surfaces is treated in some detail.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 20:26:50 GMT""}]","2007-05-23"
"hep-th/0411121","Robert McNees","Joshua L. Davis, Robert McNees","Boundary Counterterms and the Thermodynamics of 2-D Black Holes","27 pages, uses utarticle.cls; corrected typos and added references","JHEP0509:072,2005","10.1088/1126-6708/2005/09/072","MCTP-04-65","hep-th gr-qc",,"  We utilize a novel method to study the thermodynamics of two dimensional type
0A black holes with constant RR flux. Our approach is based on the
Hamilton-Jacobi method of deriving boundary counterterms. We demonstrate this
approach by recovering the standard results for a well understood example,
Witten's black hole. Between this example and the 0A black hole we find
universal expressions for the entropy and black hole mass, as well as the
infra-red divergence of the partition function. As a non-trivial check of our
results we verify the first law of thermodynamics for these systems. Our
results for the mass disagree with the predictions of a proposed matrix model
dual of the 0A black hole.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 20:39:00 GMT""},{""version"":""v2"",""created"":""Wed, 6 Jul 2005 15:01:12 GMT""}]","2009-11-10"
"hep-th/0411122","Emil Nissimov","Eduardo Guendelman and Alexander Kaganovich (Department of Physics,
  Ben-Gurion University, Beer-Sheva, Israel), Emil Nissimov and Svetlana
  Pacheva (Institute for Nuclear Research and Nuclear Energy, Sofia, Bulgaria)","New Physics From A Dynamical Volume Element","14 pages, in the proceedings of 7-th Workshop 'What Comes Beyond the
  Standard Models', Bled (Slovenia) July, 2004; two references corrected","""What Comes Beyond the Standard Models"", Bled Workshops in
  Physics, vol. 5, pp.40-49, N. Borstnik, H.B. Nielsen et.al. eds., Ljubljana
  Univ. Press (2004)",,,"hep-th",,"  The use in the action integral of a volume element of the form $\Phi d^{D}x$
where $\Phi$ is a metric independent measure can give new interesting results
in all types of known generally coordinate invariant theories: (1) 4-D theories
of gravity plus matter fields; (2) Reparametrization invariant theories of
extended objects; (3) Higher dimensional theories. In the case (1), a large
number of new effects appears: under normal particle physics conditions
(primordial) fermions split into three families; when matter is highly diluted,
neutrinos increase their mass and can contribute both to dark energy and to
dark matter. In the case (2), it leads to dynamically induced tension; to
string models of non abelian confinement; to the possibility of new
Weyl-conformally invariant light-like branes which dynamically adjust
themselves to sit at black hole horizons; in the context of higher dimensional
theories it can provide examples of massless 4-D particles with nontrivial
Kaluza Klein quantum numbers. In the case (3), i.e. in brane and Kaluza Klein
scenarios, the use of a metric independent measure makes it possible to
construct naturally models where only the extra dimensions get curved and the
4-D remain flat.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 12:55:23 GMT""},{""version"":""v2"",""created"":""Sun, 14 Nov 2004 12:43:17 GMT""},{""version"":""v3"",""created"":""Thu, 7 Jul 2005 14:50:26 GMT""}]","2011-09-27"
"hep-th/0411123","Soo-Jong Rey","Jaemo Park, Soo-Jong Rey","Supertwistor Orbifolds: Gauge Theory Amplitudes and Topological Strings","26 pages, no figure; v2. macros corrected","JHEP0412:017,2004","10.1088/1126-6708/2004/12/017","SNUST 041102","hep-th",,"  Witten established correspondence between multiparton amplitudes in
four-dimensional maximally supersymmetric gauge theory and topological string
theory on supertwistor space $CP^{3|4}$. We extend Witten's correspondence to
gauge theories with lower supersymmetries, product gauge groups, and fermions
and scalars in complex representations. Such gauge theories arise in
high-energy limit of the Standard Model of strong and electroweak interactions.
We construct such theories by orbifolding prescription. Much like gauge and
string theories, such prescription is applicable equally well to topological
string theories on supertwistor space. We work out several examples of
orbifolds of $CP^{3|4}$ that are dual to N=2, 1, 0 quiver gauge theories. We
study gauged sigma model describing topological B-model on the superorbifolds,
and explore mirror pairs with particular attention to the parity symmetry. We
check the orbifold construction by studying multiparton amplitudes in these
theories with particular attention to those involving fermions in bifundamental
representations and interactions involving U(1) subgroups.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 21:58:51 GMT""},{""version"":""v2"",""created"":""Wed, 17 Nov 2004 04:49:34 GMT""}]","2008-11-26"
"hep-th/0411124","Juan Antonio Nieto","J. A. Nieto","Equivalence between various versions of the self-dual action of the
  Ashtekar formalism","10 pages, Latex, minor corrections","Mod.Phys.Lett. A20 (2005) 2157-2163","10.1142/S0217732305017639",,"hep-th",,"  Different aspects of the self-dual (anti-self-dual) action of the Ashtekar
canonical formalism are discussed. In particular, we study the equivalences and
differences between the various versions of such an action. Our analysis may be
useful for the development of an Ashtekar formalism in eight dimensions.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 23:57:56 GMT""},{""version"":""v2"",""created"":""Wed, 13 Apr 2005 18:18:25 GMT""}]","2009-11-10"
"hep-th/0411125","Zhiwei Chong","Z.-W. Chong","General Metrics of G_2 and Spin(7) Holonomy","LaTex, 13 pages",,,"MIFP-04-18","hep-th",,"  Using a method introduced by Hitchin we obtain the system of first order
differential equations that determine the most general cohomogeniety one G_2
holonomy metric with S^3 \times S^3 principal orbits. The method is then
applied to G_2 metric with S^3 \times T^3 principal orbits in which an analytic
solution is obtained. The generalized metric has more free parameters than that
previously constructed. After showing that the generalization is non-trivial a
system of first order equations is obtained for new Spin(7) metric with
principal orbits S^7.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 01:01:58 GMT""}]","2007-05-23"
